date,min,max,median,q1,q3,stdev,count
2020-10-09T00:00:00.000Z,0.4,8.3,1.33,0.8,2.99,1.374,344
2020-10-10T00:00:00.000Z,0.7,8.86,2,1.5,3.19,1.278,412
2020-10-11T00:00:00.000Z,0.3,11.13,1.1,0.83,2,1.412,426
2020-10-12T00:00:00.000Z,0.1,6.6,0.7,0.4,1,0.634,351
2020-10-13T00:00:00.000Z,0.3,3.73,0.7,0.6,0.89,0.53,409
2020-10-14T00:00:00.000Z,0.17,2,0.5,0.4,0.6,0.26,391
2020-10-15T00:00:00.000Z,0.2,9.9,0.53,0.4,0.8,0.807,394
2020-10-16T00:00:00.000Z,0.07,8.23,0.6,0.37,3.26,2.285,421
2020-10-17T00:00:00.000Z,0.4,11.97,1.1,0.8,1.73,1.662,418
2020-10-18T00:00:00.000Z,0.1,2.97,0.4,0.3,0.5,0.3,436
2020-10-19T00:00:00.000Z,0.03,5.6,0.4,0.27,1.3,1.06,431
2020-10-20T00:00:00.000Z,0.27,15.8,1.2,0.9,2.72,2.909,437
2020-10-21T00:00:00.000Z,5.63,30.53,14.93,12.4,16.7,4.306,434
2020-10-22T00:00:00.000Z,0.2,17.3,1.83,1.1,5.47,3.813,411
2020-10-23T00:00:00.000Z,0.03,6.2,1.2,0.5,2.79,1.366,413
2020-10-24T00:00:00.000Z,0.9,17.39,2.5,2,3.2,1.392,425
2020-10-25T00:00:00.000Z,0.43,14.6,6.57,2.4,8.77,3.533,463
2020-10-26T00:00:00.000Z,1.73,33.9,13.67,8.1,23.93,8.943,470
2020-10-27T00:00:00.000Z,1.1,32.4,4,2.77,6.97,9.422,443
2020-10-28T00:00:00.000Z,2.23,17.7,4.84,3.8,6.67,2.928,466
2020-10-29T00:00:00.000Z,3.07,17.32,7.7,5.37,11.68,3.897,461
2020-10-30T00:00:00.000Z,6.53,53,10.53,9.02,14.65,4.58,477
2020-10-31T00:00:00.000Z,2.2,13.8,4.73,3.53,9.65,3.228,485
2020-11-01T00:00:00.000Z,0.97,20.39,7.6,2.7,14.67,6.212,473
2020-11-02T00:00:00.000Z,0.3,22.9,7.79,3.53,10.8,5.326,450
2020-11-03T00:00:00.000Z,0.2,3.87,1.12,0.9,1.53,0.644,459
2020-11-04T00:00:00.000Z,1.2,7.8,2.57,2.06,3.17,0.799,342
2020-11-05T00:00:00.000Z,0.4,3.33,1,0.8,1.33,0.505,305
2020-11-06T00:00:00.000Z,0.2,8.07,0.7,0.4,1.65,0.883,328
2020-11-07T00:00:00.000Z,0.67,8.36,1.7,1.3,3.27,1.663,394
2020-11-08T00:00:00.000Z,0.5,11.2,1.4,1,3.6,2.528,349
2020-11-09T00:00:00.000Z,1,23.3,2.47,1.9,4.3,3.761,283
2020-11-10T00:00:00.000Z,2.2,11.93,4.07,3.43,6.23,2.314,334
2020-11-11T00:00:00.000Z,2.1,17.2,5.99,3.2,10.83,3.624,340
2020-11-12T00:00:00.000Z,10.02,26.87,13,11.53,17.07,4.329,289
2020-11-13T00:00:00.000Z,5.47,30.63,10.35,7.39,14.35,4.504,312
2020-11-14T00:00:00.000Z,3.73,43.7,8.4,6.27,14.33,5.102,340
2020-11-15T00:00:00.000Z,4.57,44.9,18.97,10.49,26.37,9.906,293
2020-11-16T00:00:00.000Z,3.6,40.29,19.27,13.27,28.77,10.501,283
2020-11-17T00:00:00.000Z,0.3,6.07,2.13,1.52,3.72,1.365,313
